786,21.199
787,21.241
788,21.284
789,21.326
790,21.369
791,21.412
792,21.454
793,21.497
794,21.54
795,21.582
796,21.625
797,21.668
798,21.71
799,21.753
800,21.796
801,21.838
802,21.881
803,21.924
804,21.966
805,22.009
806,22.052
807,22.094
808,22.137
809,22.179
810,22.222
811,22.265
812,22.307
813,22.35
814,22.393
815,22.435
816,22.478
817,22.521
818,22.563
819,22.606
820,22.649
821,22.691
822,22.734
823,22.776
824,22.819
825,22.862
826,22.904
827,22.947
828,22.99
829,23.032
830,23.075
831,23.117
832,23.16
833,23.203
834,23.245
835,23.288
836,23.331
837,23.373
838,23.416
839,23.458
840,23.501
841,23.544
842,23.586
843,23.629
844,23.671
845,23.714
846,23.757
847,23.799
848,23.842
849,23.884
850,23.927
851,23.97
852,24.012
853,24.055
854,24.097
855,24.14
856,24.182
857,24.225
858,24.267
859,24.31
860,24.353
861,24.395
862,24.438
863,24.48
864,24.523
865,24.565
866,24.608
867,24.65
868,24.693
869,24.735
870,24.778
871,24.82
872,24.863
873,24.905
874,24.948
875,24.99
876,25.033
877,25.075
878,25.118
879,25.16
880,25.203
881,25.245
882,25.288
883,25.33
884,25.373
885,25.415
886,25.458
887,25.5
888,25.543
889,25.585
890,25.627
891,25.67
892,25.712
893,25.755
894,25.797
895,25.84
896,25.882
897,25.924
898,25.967
899,26.009
900,26.052
901,26.094
902,26.136
903,26.179
904,26.221
905,26.263
906,26.306
907,26.348
908,26.39
909,26.433
910,26.475
911,26.517
912,26.56
913,26.602
914,26.644
915,26.687
916,26.729
917,26.771
918,26.814
919,26.856
920,26.898
921,26.94
922,26.983
923,27.025
924,27.067
925,27.109
926,27.152
927,27.194
928,27.236
929,27.278
930,27.32
931,27.363
932,27.405
933,27.447
934,27.489
935,27.531
936,27.574
937,27.616
938,27.658
939,27.7
940,27.742
941,27.784
942,27.826
943,27.869
944,27.911
945,27.953
946,27.995
947,28.037
948,28.079
949,28.121
950,28.163
951,28.205
952,28.247
953,28.289
954,28.332
955,28.374
956,28.416
957,28.458
958,28.5
959,28.542
960,28.584
961,28.626
962,28.668
963,28.71
964,28.752
965,28.794
966,28.835
967,28.877
968,28.919
969,28.961
970,29.003
971,29.045
972,29.087
973,29.129
974,29.171
975,29.213
976,29.255
977,29.297
978,29.338
979,29.38
980,29.422
981,29.464
982,29.506
983,29.548
984,29.589
985,29.631
986,29.673
987,29.715
988,29.757
989,29.798
990,29.84
991,29.882
992,29.924
993,29.965
994,30.007
995,30.049
996,30.09
997,30.132
998,30.174
999,30.216
1000,30.257
1001,30.299
1002,30.341
1003,30.382
1004,30.424
1005,30.466
1006,30.507
1007,30.549
1008,30.59
1009,30.632
1010,30.674
1011,30.715
1012,30.757
1013,30.798
1014,30.84
1015,30.881
1016,30.923
1017,30.964
1018,31.006
1019,31.047
1020,31.089
1021,31.13
1022,31.172
1023,31.213
1024,31.255
1025,31.296
1026,31.338
1027,31.379
1028,31.421
1029,31.462
1030,31.504
1031,31.545
1032,31.586
1033,31.628
1034,31.669
1035,31.71
1036,31.752
1037,31.793
1038,31.834
1039,31.876
1040,31.917
1041,31.958
1042,32
1043,32.041
1044,32.082
1045,32.124
1046,32.165
1047,32.206
1048,32.247
1049,32.289
1050,32.33
1051,32.371
1052,32.412
1053,32.453
1054,32.495
1055,32.536
1056,32.577
1057,32.618
1058,32.659
1059,32.7
1060,32.742
1061,32.783
1062,32.824
1063,32.865
1064,32.906
1065,32.947
1066,32.988
1067,33.029
1068,33.07
1069,33.111
1070,33.152
1071,33.193
1072,33.234
1073,33.275
1074,33.316
1075,33.357
1076,33.398
1077,33.439
1078,33.48
1079,33.521
1080,33.562
1081,33.603
1082,33.644
1083,33.685
1084,33.726
1085,33.767
1086,33.808
1087,33.848
1088,33.889
1089,33.93
1090,33.971
1091,34.012
1092,34.053
1093,34.093
1094,34.134
1095,34.175
1096,34.216
1097,34.257
1098,34.297
1099,34.338
1100,34.379
1101,34.42
1102,34.46
1103,34.501
1104,34.542
1105,34.582
1106,34.623
1107,34.664
1108,34.704
1109,34.745
1110,34.786
1111,34.826
1112,34.867
1113,34.908
1114,34.948
1115,34.989
1116,35.029
1117,35.07
1118,35.11
1119,35.151
1120,35.192
1121,35.232
1122,35.273
1123,35.313
1124,35.354
1125,35.394
1126,35.435
1127,35.475
1128,35.516
1129,35.556
1130,35.596
1131,35.637
1132,35.677
1133,35.718
1134,35.758
1135,35.798
1136,35.839
1137,35.879
1138,35.92
1139,35.96
1140,36
1141,36.041
1142,36.081
1143,36.121
1144,36.162
1145,36.202
1146,36.242
1147,36.282
1148,36.323
1149,36.363
1150,36.403
1151,36.443
1152,36.484
1153,36.524
1154,36.564
1155,36.604
1156,36.644
1157,36.685
1158,36.725
1159,36.765
1160,36.805
1161,36.845
1162,36.885
1163,36.925
1164,36.965
1165,37.006
1166,37.046
1167,37.086
1168,37.126
1169,37.166
1170,37.206
1171,37.246
1172,37.286
1173,37.326
1174,37.366
1175,37.406
1176,37.446
1177,37.486
1178,37.526
1179,37.566
1180,37.606
1181,37.646
1182,37.686
1183,37.725
1184,37.765
1185,37.805
1186,37.845
1187,37.885
1188,37.925
1189,37.965
1190,38.005
1191,38.044
1192,38.084
1193,38.124
1194,38.164
1195,38.204
1196,38.243
1197,38.283
1198,38.323
1199,38.363
1200,38.402
1201,38.442
1202,38.482
1203,38.522
1204,38.561
1205,38.601
1206,38.641
1207,38.68
1208,38.72
1209,38.76
1210,38.799
1211,38.839
1212,38.878
1213,38.918
1214,38.958
1215,38.997
1216,39.037
1217,39.076
1218,39.116
1219,39.155
1220,39.195
1221,39.235
1222,39.274
1223,39.314
1224,39.353
1225,39.393
1226,39.432
1227,39.471
1228,39.511
1229,39.55
